item_id	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	condition	binary_label	sentence	template_family	verb_surface	object_surface	verb_lemma	object_lemma	verb_object_FSG	violation_type	source_record_id	auto_expected_makes_sense_yes_no	auto_structure_complete_yes_no	auto_usf_condition_pass_yes_no	human_sentence_well_formed_yes_no	human_sentence_makes_sense_yes_no	human_notes_optional
CAND_PLAUS_000068	plus	candidate_pending_human_review			strong_congruence	1	Last week he screwed six drivers	simple_past	screwed	drivers	screw	driver	0.302		USF:Cue_Target_Pairs.S:1140	yes	yes	yes	yes	yes	
CAND_PLAUS_000069	plus	candidate_pending_human_review			strong_congruence	1	They are screwing six drivers	be_progressive	screwing	drivers	screw	driver	0.302		USF:Cue_Target_Pairs.S:1140	yes	yes	yes	yes	yes	
CAND_PLAUS_000070	plus	candidate_pending_human_review			strong_congruence	1	They do not screw six drivers	do_negation	screw	drivers	screw	driver	0.302		USF:Cue_Target_Pairs.S:1140	yes	yes	yes	yes	yes	
CAND_PLAUS_000071	plus	candidate_pending_human_review			strong_congruence	1	Every day they screw six drivers	present_3s	screw	drivers	screw	driver	0.302		USF:Cue_Target_Pairs.S:1140	yes	yes	yes	yes	yes	
CAND_PLAUS_000072	plus	candidate_pending_human_review			strong_congruence	1	Last week they screwed six drivers	simple_past	screwed	drivers	screw	driver	0.302		USF:Cue_Target_Pairs.S:1140	yes	yes	yes	yes	yes	
CAND_PLAUS_000073	plus	candidate_pending_human_review			strong_congruence	1	She is squinting one eye	be_progressive	squinting	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000074	plus	candidate_pending_human_review			strong_congruence	1	She does not squint one eye	do_negation	squint	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000075	plus	candidate_pending_human_review			strong_congruence	1	Every day she squints one eye	present_3s	squints	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000076	plus	candidate_pending_human_review			strong_congruence	1	Last week she squinted one eye	simple_past	squinted	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000077	plus	candidate_pending_human_review			strong_congruence	1	He is squinting one eye	be_progressive	squinting	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000078	plus	candidate_pending_human_review			strong_congruence	1	He does not squint one eye	do_negation	squint	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000079	plus	candidate_pending_human_review			strong_congruence	1	Every day he squints one eye	present_3s	squints	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000080	plus	candidate_pending_human_review			strong_congruence	1	Last week he squinted one eye	simple_past	squinted	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000081	plus	candidate_pending_human_review			strong_congruence	1	They are squinting one eye	be_progressive	squinting	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000082	plus	candidate_pending_human_review			strong_congruence	1	They do not squint one eye	do_negation	squint	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000083	plus	candidate_pending_human_review			strong_congruence	1	Every day they squint one eye	present_3s	squint	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000084	plus	candidate_pending_human_review			strong_congruence	1	Last week they squinted one eye	simple_past	squinted	eye	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000085	plus	candidate_pending_human_review			strong_congruence	1	She is squinting two eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000086	plus	candidate_pending_human_review			strong_congruence	1	She does not squint two eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000087	plus	candidate_pending_human_review			strong_congruence	1	Every day she squints two eyes	present_3s	squints	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000088	plus	candidate_pending_human_review			strong_congruence	1	Last week she squinted two eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000089	plus	candidate_pending_human_review			strong_congruence	1	He is squinting two eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000090	plus	candidate_pending_human_review			strong_congruence	1	He does not squint two eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000091	plus	candidate_pending_human_review			strong_congruence	1	Every day he squints two eyes	present_3s	squints	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000092	plus	candidate_pending_human_review			strong_congruence	1	Last week he squinted two eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000093	plus	candidate_pending_human_review			strong_congruence	1	They are squinting two eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000094	plus	candidate_pending_human_review			strong_congruence	1	They do not squint two eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000095	plus	candidate_pending_human_review			strong_congruence	1	Every day they squint two eyes	present_3s	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000096	plus	candidate_pending_human_review			strong_congruence	1	Last week they squinted two eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000097	plus	candidate_pending_human_review			strong_congruence	1	She is squinting three eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000098	plus	candidate_pending_human_review			strong_congruence	1	She does not squint three eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000099	plus	candidate_pending_human_review			strong_congruence	1	Every day she squints three eyes	present_3s	squints	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000100	plus	candidate_pending_human_review			strong_congruence	1	Last week she squinted three eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000101	plus	candidate_pending_human_review			strong_congruence	1	He is squinting three eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000102	plus	candidate_pending_human_review			strong_congruence	1	He does not squint three eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000103	plus	candidate_pending_human_review			strong_congruence	1	Every day he squints three eyes	present_3s	squints	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000104	plus	candidate_pending_human_review			strong_congruence	1	Last week he squinted three eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000105	plus	candidate_pending_human_review			strong_congruence	1	They are squinting three eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000106	plus	candidate_pending_human_review			strong_congruence	1	They do not squint three eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000107	plus	candidate_pending_human_review			strong_congruence	1	Every day they squint three eyes	present_3s	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000108	plus	candidate_pending_human_review			strong_congruence	1	Last week they squinted three eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000109	plus	candidate_pending_human_review			strong_congruence	1	She is squinting four eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000110	plus	candidate_pending_human_review			strong_congruence	1	She does not squint four eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000111	plus	candidate_pending_human_review			strong_congruence	1	Every day she squints four eyes	present_3s	squints	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000112	plus	candidate_pending_human_review			strong_congruence	1	Last week she squinted four eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000113	plus	candidate_pending_human_review			strong_congruence	1	He is squinting four eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000114	plus	candidate_pending_human_review			strong_congruence	1	He does not squint four eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000115	plus	candidate_pending_human_review			strong_congruence	1	Every day he squints four eyes	present_3s	squints	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000116	plus	candidate_pending_human_review			strong_congruence	1	Last week he squinted four eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000117	plus	candidate_pending_human_review			strong_congruence	1	They are squinting four eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000118	plus	candidate_pending_human_review			strong_congruence	1	They do not squint four eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000119	plus	candidate_pending_human_review			strong_congruence	1	Every day they squint four eyes	present_3s	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000120	plus	candidate_pending_human_review			strong_congruence	1	Last week they squinted four eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000121	plus	candidate_pending_human_review			strong_congruence	1	She is squinting five eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000122	plus	candidate_pending_human_review			strong_congruence	1	She does not squint five eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000123	plus	candidate_pending_human_review			strong_congruence	1	Every day she squints five eyes	present_3s	squints	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000124	plus	candidate_pending_human_review			strong_congruence	1	Last week she squinted five eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000125	plus	candidate_pending_human_review			strong_congruence	1	He is squinting five eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000126	plus	candidate_pending_human_review			strong_congruence	1	He does not squint five eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000127	plus	candidate_pending_human_review			strong_congruence	1	Every day he squints five eyes	present_3s	squints	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000128	plus	candidate_pending_human_review			strong_congruence	1	Last week he squinted five eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000129	plus	candidate_pending_human_review			strong_congruence	1	They are squinting five eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000130	plus	candidate_pending_human_review			strong_congruence	1	They do not squint five eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000131	plus	candidate_pending_human_review			strong_congruence	1	Every day they squint five eyes	present_3s	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000132	plus	candidate_pending_human_review			strong_congruence	1	Last week they squinted five eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000133	plus	candidate_pending_human_review			strong_congruence	1	She is squinting six eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000134	plus	candidate_pending_human_review			strong_congruence	1	She does not squint six eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000135	plus	candidate_pending_human_review			strong_congruence	1	Every day she squints six eyes	present_3s	squints	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000136	plus	candidate_pending_human_review			strong_congruence	1	Last week she squinted six eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000137	plus	candidate_pending_human_review			strong_congruence	1	He is squinting six eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000138	plus	candidate_pending_human_review			strong_congruence	1	He does not squint six eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000139	plus	candidate_pending_human_review			strong_congruence	1	Every day he squints six eyes	present_3s	squints	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000140	plus	candidate_pending_human_review			strong_congruence	1	Last week he squinted six eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000141	plus	candidate_pending_human_review			strong_congruence	1	They are squinting six eyes	be_progressive	squinting	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000142	plus	candidate_pending_human_review			strong_congruence	1	They do not squint six eyes	do_negation	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000143	plus	candidate_pending_human_review			strong_congruence	1	Every day they squint six eyes	present_3s	squint	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000144	plus	candidate_pending_human_review			strong_congruence	1	Last week they squinted six eyes	simple_past	squinted	eyes	squint	eye	0.312		USF:Cue_Target_Pairs.S:6101	yes	yes	yes	yes	yes	
CAND_PLAUS_000145	plus	candidate_pending_human_review			strong_congruence	1	She is chiselling one hammer	be_progressive	chiselling	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000146	plus	candidate_pending_human_review			strong_congruence	1	She does not chisel one hammer	do_negation	chisel	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000147	plus	candidate_pending_human_review			strong_congruence	1	Every day she chisels one hammer	present_3s	chisels	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000148	plus	candidate_pending_human_review			strong_congruence	1	Last week she chiseled one hammer	simple_past	chiseled	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000149	plus	candidate_pending_human_review			strong_congruence	1	He is chiselling one hammer	be_progressive	chiselling	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000150	plus	candidate_pending_human_review			strong_congruence	1	He does not chisel one hammer	do_negation	chisel	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000151	plus	candidate_pending_human_review			strong_congruence	1	Every day he chisels one hammer	present_3s	chisels	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000152	plus	candidate_pending_human_review			strong_congruence	1	Last week he chiseled one hammer	simple_past	chiseled	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000153	plus	candidate_pending_human_review			strong_congruence	1	They are chiselling one hammer	be_progressive	chiselling	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000154	plus	candidate_pending_human_review			strong_congruence	1	They do not chisel one hammer	do_negation	chisel	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000155	plus	candidate_pending_human_review			strong_congruence	1	Every day they chisel one hammer	present_3s	chisel	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000156	plus	candidate_pending_human_review			strong_congruence	1	Last week they chiseled one hammer	simple_past	chiseled	hammer	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000157	plus	candidate_pending_human_review			strong_congruence	1	She is chiselling two hammers	be_progressive	chiselling	hammers	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000158	plus	candidate_pending_human_review			strong_congruence	1	She does not chisel two hammers	do_negation	chisel	hammers	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000159	plus	candidate_pending_human_review			strong_congruence	1	Every day she chisels two hammers	present_3s	chisels	hammers	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000160	plus	candidate_pending_human_review			strong_congruence	1	Last week she chiseled two hammers	simple_past	chiseled	hammers	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
CAND_PLAUS_000161	plus	candidate_pending_human_review			strong_congruence	1	He is chiselling two hammers	be_progressive	chiselling	hammers	chisel	hammer	0.328		USF:Cue_Target_Pairs.C:2471	yes	yes	yes	yes	yes	
