item_id	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	condition	binary_label	sentence	template_family	verb_surface	object_surface	verb_lemma	object_lemma	verb_object_FSG	violation_type	source_record_id	auto_expected_grammatical_yes_no	auto_structure_complete_yes_no	auto_error_annotation_pass_yes_no	human_corrected_event_makes_sense_yes_no	human_sentence_grammatical_yes_no	human_no_extra_errors_yes_no	human_notes_optional
CAND_GRAM_000128	plus	candidate_pending_human_review			grammatical	1	Last week he sang five songs	simple_past	sang	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000129	plus	candidate_pending_human_review			grammatical	1	They are singing five songs	be_progressive	singing	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000130	plus	candidate_pending_human_review			grammatical	1	They do not sing five songs	do_negation	sing	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000131	plus	candidate_pending_human_review			grammatical	1	Every day they sing five songs	present_3s	sing	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000132	plus	candidate_pending_human_review			grammatical	1	Last week they sang five songs	simple_past	sang	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000133	plus	candidate_pending_human_review			grammatical	1	She is singing six songs	be_progressive	singing	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000134	plus	candidate_pending_human_review			grammatical	1	She does not sing six songs	do_negation	sing	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000135	plus	candidate_pending_human_review			grammatical	1	Every day she sings six songs	present_3s	sings	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000136	plus	candidate_pending_human_review			grammatical	1	Last week she sang six songs	simple_past	sang	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000137	plus	candidate_pending_human_review			grammatical	1	He is singing six songs	be_progressive	singing	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000138	plus	candidate_pending_human_review			grammatical	1	He does not sing six songs	do_negation	sing	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000139	plus	candidate_pending_human_review			grammatical	1	Every day he sings six songs	present_3s	sings	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000140	plus	candidate_pending_human_review			grammatical	1	Last week he sang six songs	simple_past	sang	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000141	plus	candidate_pending_human_review			grammatical	1	They are singing six songs	be_progressive	singing	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000142	plus	candidate_pending_human_review			grammatical	1	They do not sing six songs	do_negation	sing	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000143	plus	candidate_pending_human_review			grammatical	1	Every day they sing six songs	present_3s	sing	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000144	plus	candidate_pending_human_review			grammatical	1	Last week they sang six songs	simple_past	sang	songs	sing	song	0.456	none	USF:Cue_Target_Pairs.S:3258	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000145	plus	candidate_pending_human_review			grammatical	1	She is building one house	be_progressive	building	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000146	plus	candidate_pending_human_review			grammatical	1	She does not build one house	do_negation	build	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000147	plus	candidate_pending_human_review			grammatical	1	Every day she builds one house	present_3s	builds	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000148	plus	candidate_pending_human_review			grammatical	1	Last week she built one house	simple_past	built	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000149	plus	candidate_pending_human_review			grammatical	1	He is building one house	be_progressive	building	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000150	plus	candidate_pending_human_review			grammatical	1	He does not build one house	do_negation	build	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000151	plus	candidate_pending_human_review			grammatical	1	Every day he builds one house	present_3s	builds	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000152	plus	candidate_pending_human_review			grammatical	1	Last week he built one house	simple_past	built	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000153	plus	candidate_pending_human_review			grammatical	1	They are building one house	be_progressive	building	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000154	plus	candidate_pending_human_review			grammatical	1	They do not build one house	do_negation	build	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000155	plus	candidate_pending_human_review			grammatical	1	Every day they build one house	present_3s	build	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000156	plus	candidate_pending_human_review			grammatical	1	Last week they built one house	simple_past	built	house	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000157	plus	candidate_pending_human_review			grammatical	1	She is building two houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000158	plus	candidate_pending_human_review			grammatical	1	She does not build two houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000159	plus	candidate_pending_human_review			grammatical	1	Every day she builds two houses	present_3s	builds	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000160	plus	candidate_pending_human_review			grammatical	1	Last week she built two houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000161	plus	candidate_pending_human_review			grammatical	1	He is building two houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000162	plus	candidate_pending_human_review			grammatical	1	He does not build two houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000163	plus	candidate_pending_human_review			grammatical	1	Every day he builds two houses	present_3s	builds	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000164	plus	candidate_pending_human_review			grammatical	1	Last week he built two houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000165	plus	candidate_pending_human_review			grammatical	1	They are building two houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000166	plus	candidate_pending_human_review			grammatical	1	They do not build two houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000167	plus	candidate_pending_human_review			grammatical	1	Every day they build two houses	present_3s	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000168	plus	candidate_pending_human_review			grammatical	1	Last week they built two houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000169	plus	candidate_pending_human_review			grammatical	1	She is building three houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000170	plus	candidate_pending_human_review			grammatical	1	She does not build three houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000171	plus	candidate_pending_human_review			grammatical	1	Every day she builds three houses	present_3s	builds	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000172	plus	candidate_pending_human_review			grammatical	1	Last week she built three houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000173	plus	candidate_pending_human_review			grammatical	1	He is building three houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000174	plus	candidate_pending_human_review			grammatical	1	He does not build three houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000175	plus	candidate_pending_human_review			grammatical	1	Every day he builds three houses	present_3s	builds	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000176	plus	candidate_pending_human_review			grammatical	1	Last week he built three houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000177	plus	candidate_pending_human_review			grammatical	1	They are building three houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000178	plus	candidate_pending_human_review			grammatical	1	They do not build three houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000179	plus	candidate_pending_human_review			grammatical	1	Every day they build three houses	present_3s	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000180	plus	candidate_pending_human_review			grammatical	1	Last week they built three houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000181	plus	candidate_pending_human_review			grammatical	1	She is building four houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000182	plus	candidate_pending_human_review			grammatical	1	She does not build four houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000183	plus	candidate_pending_human_review			grammatical	1	Every day she builds four houses	present_3s	builds	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000184	plus	candidate_pending_human_review			grammatical	1	Last week she built four houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000185	plus	candidate_pending_human_review			grammatical	1	He is building four houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000186	plus	candidate_pending_human_review			grammatical	1	He does not build four houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000187	plus	candidate_pending_human_review			grammatical	1	Every day he builds four houses	present_3s	builds	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000188	plus	candidate_pending_human_review			grammatical	1	Last week he built four houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000189	plus	candidate_pending_human_review			grammatical	1	They are building four houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000190	plus	candidate_pending_human_review			grammatical	1	They do not build four houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000191	plus	candidate_pending_human_review			grammatical	1	Every day they build four houses	present_3s	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000192	plus	candidate_pending_human_review			grammatical	1	Last week they built four houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000193	plus	candidate_pending_human_review			grammatical	1	She is building five houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000194	plus	candidate_pending_human_review			grammatical	1	She does not build five houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000195	plus	candidate_pending_human_review			grammatical	1	Every day she builds five houses	present_3s	builds	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000196	plus	candidate_pending_human_review			grammatical	1	Last week she built five houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000197	plus	candidate_pending_human_review			grammatical	1	He is building five houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000198	plus	candidate_pending_human_review			grammatical	1	He does not build five houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000199	plus	candidate_pending_human_review			grammatical	1	Every day he builds five houses	present_3s	builds	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000200	plus	candidate_pending_human_review			grammatical	1	Last week he built five houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000201	plus	candidate_pending_human_review			grammatical	1	They are building five houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000202	plus	candidate_pending_human_review			grammatical	1	They do not build five houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000203	plus	candidate_pending_human_review			grammatical	1	Every day they build five houses	present_3s	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000204	plus	candidate_pending_human_review			grammatical	1	Last week they built five houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000205	plus	candidate_pending_human_review			grammatical	1	She is building six houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000206	plus	candidate_pending_human_review			grammatical	1	She does not build six houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000207	plus	candidate_pending_human_review			grammatical	1	Every day she builds six houses	present_3s	builds	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000208	plus	candidate_pending_human_review			grammatical	1	Last week she built six houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000209	plus	candidate_pending_human_review			grammatical	1	He is building six houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000210	plus	candidate_pending_human_review			grammatical	1	He does not build six houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000211	plus	candidate_pending_human_review			grammatical	1	Every day he builds six houses	present_3s	builds	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000212	plus	candidate_pending_human_review			grammatical	1	Last week he built six houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000213	plus	candidate_pending_human_review			grammatical	1	They are building six houses	be_progressive	building	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000214	plus	candidate_pending_human_review			grammatical	1	They do not build six houses	do_negation	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000215	plus	candidate_pending_human_review			grammatical	1	Every day they build six houses	present_3s	build	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000216	plus	candidate_pending_human_review			grammatical	1	Last week they built six houses	simple_past	built	houses	build	house	0.156	none	USF:Cue_Target_Pairs.A-B:7874	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000217	plus	candidate_pending_human_review			grammatical	1	She is repairing one television	be_progressive	repairing	television	repair	television	0.022	none	USF:Cue_Target_Pairs.P-R:7948	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000218	plus	candidate_pending_human_review			grammatical	1	She does not repair one television	do_negation	repair	television	repair	television	0.022	none	USF:Cue_Target_Pairs.P-R:7948	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000219	plus	candidate_pending_human_review			grammatical	1	Every day she repairs one television	present_3s	repairs	television	repair	television	0.022	none	USF:Cue_Target_Pairs.P-R:7948	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000220	plus	candidate_pending_human_review			grammatical	1	Last week she repaired one television	simple_past	repaired	television	repair	television	0.022	none	USF:Cue_Target_Pairs.P-R:7948	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000221	plus	candidate_pending_human_review			grammatical	1	He is repairing one television	be_progressive	repairing	television	repair	television	0.022	none	USF:Cue_Target_Pairs.P-R:7948	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000222	plus	candidate_pending_human_review			grammatical	1	He does not repair one television	do_negation	repair	television	repair	television	0.022	none	USF:Cue_Target_Pairs.P-R:7948	yes	yes	yes	yes	yes	yes	
